date,lower temp,upper temp,average temp,feels like,dew,humidity,wind gust,wind speed,weekday_num,cups_sold
2024-12-07,28.1,28.1,28.1,17.8,27.6,98.0,23.7,17.9,5,6.0
2024-12-08,28.6,28.6,28.6,18.0,28.2,98.1,26.2,17.9,6,11.0
2024-12-09,31.4,31.4,31.4,23.5,30.7,97.3,21.0,11.2,0,5.0
2024-12-10,32.2,32.2,32.2,26.3,31.6,97.5,18.1,9.0,1,2.0
2024-12-11,32.9,32.9,32.9,29.0,32.7,99.3,14.1,6.7,2,7.0
2024-12-12,29.3,29.3,29.3,19.9,24.1,81.8,29.3,17.9,3,7.0
2024-12-13,22.5,22.5,22.5,8.6,16.7,78.9,41.4,24.6,4,8.0
2024-12-14,20.7,20.7,20.7,9.0,12.7,71.8,31.3,17.9,5,11.0
2024-12-15,29.0,29.0,29.0,19.9,26.5,90.8,27.5,15.7,6,3.0
2024-12-16,32.7,32.7,32.7,23.3,30.2,90.7,45.4,17.9,0,8.0
2024-12-17,35.2,35.2,35.2,25.9,31.6,87.0,38.0,22.4,1,7.0
2024-12-18,30.5,30.5,30.5,19.6,23.6,75.6,35.1,24.6,2,4.0
2024-12-19,26.3,26.3,26.3,19.4,22.5,85.7,21.5,11.2,3,10.0
2024-12-20,40.1,40.1,40.1,34.7,38.5,93.9,22.4,13.4,4,9.0
2024-12-21,39.0,39.0,39.0,35.6,38.1,96.8,17.2,11.2,5,15.0
2024-12-22,33.9,33.9,33.9,29.5,33.5,98.5,12.5,8.9,6,7.0
2024-12-23,36.5,36.5,36.5,32.4,36.4,99.5,13.9,8.9,0,10.0
2024-12-24,38.2,38.2,38.2,37.9,37.6,97.8,9.4,4.5,1,7.0
2024-12-25,36.2,36.2,36.2,33.5,35.5,97.7,16.1,4.7,2,12.0
2024-12-26,32.5,32.5,32.5,27.5,30.2,91.5,18.1,6.7,3,2.0
2024-12-27,28.6,28.6,28.6,25.2,26.0,90.2,11.9,6.7,4,8.0
2024-12-28,29.8,29.8,29.8,24.5,28.3,94.2,13.0,8.9,5,8.0
2024-12-29,29.8,29.8,29.8,26.4,28.9,96.3,11.0,6.7,6,8.0
2024-12-30,30.3,30.3,30.3,22.0,29.7,97.8,18.6,13.4,0,9.0
2024-12-31,32.2,32.2,32.2,23.9,31.4,97.1,24.6,15.7,1,16.0
2025-01-01,34.8,34.8,34.8,26.7,33.0,93.3,30.2,17.9,2,0.0
2025-01-02,39.6,39.6,39.6,31.8,29.1,66.3,31.3,19.0,3,9.0
2025-01-03,33.5,33.5,33.5,28.2,30.9,90.3,22.4,12.3,4,7.0
2025-01-04,27.4,27.4,27.4,19.6,25.0,90.9,25.7,13.4,5,10.0
2025-01-05,23.2,23.2,23.2,13.8,19.0,84.0,27.1,14.5,6,3.0
2025-01-06,23.1,23.1,23.1,15.1,20.7,90.4,25.9,13.4,0,1.0
2025-01-07,37.4,37.4,37.4,30.9,36.8,97.7,25.3,12.3,1,3.0
2025-01-08,44.9,44.9,44.9,40.6,43.8,96.1,26.8,12.3,2,4.0
2025-01-09,40.5,40.5,40.5,36.1,36.7,86.5,29.1,17.9,3,9.0
2025-01-10,41.3,41.3,41.3,36.6,40.8,98.1,21.0,11.2,4,5.0
2025-01-11,38.5,38.5,38.5,32.6,37.4,95.9,21.9,12.3,5,15.0
2025-01-12,29.7,29.7,29.7,27.3,25.9,86.0,15.4,6.7,6,5.0
2025-01-13,28.9,28.9,28.9,25.8,27.0,92.6,16.6,7.9,0,8.0
2025-01-14,26.4,26.4,26.4,17.2,22.4,84.9,25.7,14.6,1,8.0
2025-01-15,30.1,30.1,30.1,22.6,26.2,86.0,22.6,12.3,2,10.0
2025-01-16,31.0,31.0,31.0,24.0,29.5,94.2,22.4,13.4,3,10.0
2025-01-17,33.0,33.0,33.0,24.7,32.4,97.9,24.6,15.7,4,9.0
2025-01-18,34.1,34.1,34.1,26.5,33.3,97.0,23.5,13.4,5,4.0
2025-01-19,33.7,33.7,33.7,25.7,27.7,78.9,28.0,17.9,6,0.0
2025-01-20,30.1,30.1,30.1,23.2,28.2,92.6,23.0,15.7,0,10.0
2025-01-21,31.2,31.2,31.2,27.9,26.2,81.8,12.8,6.7,1,8.0
2025-01-22,28.0,28.0,28.0,19.3,20.4,73.8,28.0,13.4,2,7.0
2025-01-23,26.5,26.5,26.5,18.2,20.1,77.3,19.2,11.2,3,0.0
2025-01-24,29.0,29.0,29.0,22.5,27.6,94.7,12.1,8.9,4,7.0
2025-01-25,32.6,32.6,32.6,29.4,31.3,94.9,9.8,7.8,5,3.0
2025-01-26,37.7,37.7,37.7,32.8,37.0,97.3,18.3,12.2,6,2.0
2025-01-27,37.2,37.2,37.2,30.3,36.4,97.1,24.6,15.6,0,10.0
2025-01-28,37.9,37.9,37.9,32.3,37.0,96.7,20.4,10.1,1,9.0
2025-01-29,37.9,37.9,37.9,32.5,37.1,97.1,19.9,11.2,2,4.0
2025-01-30,41.0,41.0,41.0,39.3,39.2,93.3,13.2,6.7,3,9.0
2025-01-31,38.7,38.7,38.7,35.5,38.4,98.8,15.2,10.1,4,12.0
2025-02-01,38.4,38.4,38.4,34.3,37.6,96.9,21.9,11.2,5,11.0
2025-02-02,32.9,32.9,32.9,27.6,28.7,85.4,21.7,12.3,6,7.0
2025-02-03,31.5,31.5,31.5,27.9,25.3,78.5,10.7,8.9,0,25.0
2025-02-04,26.7,26.7,26.7,22.0,24.9,93.2,20.1,12.3,1,12.0
2025-02-05,28.2,28.2,28.2,19.6,26.5,93.4,27.7,17.9,2,24.0
2025-02-06,25.2,25.2,25.2,17.0,21.5,85.6,19.7,12.3,3,12.0
2025-02-07,19.2,19.2,19.2,7.7,15.4,85.1,24.2,13.4,4,16.0
